commit ID;text;predicted_decision;predicted_rationale
MDY6Q29tbWl0MjMyNTI5ODo2Y2I4ZjkxMzIwZDNlNzIwMzUxYzIxNzQxZGE3OTVmZWQ1ODBiMjFi;"Make slub return NULL like the other allocators if a too large memory segment
is requested via __kmalloc.";1;1
MDY6Q29tbWl0MjMyNTI5ODplZjJhZDgwYzdkMjU1ZWQwNDQ5ZWRhOTQ3YzJkNzAwNjM1YjdlMGY1;Slab allocators: consolidate code for krealloc in mm/util.c;0;1
MDY6Q29tbWl0MjMyNTI5ODplZjJhZDgwYzdkMjU1ZWQwNDQ5ZWRhOTQ3YzJkNzAwNjM1YjdlMGY1;The size of a kmalloc object is readily available via ksize();1;0
MDY6Q29tbWl0MjMyNTI5ODplZjJhZDgwYzdkMjU1ZWQwNDQ5ZWRhOTQ3YzJkNzAwNjM1YjdlMGY1;" ksize is
provided by all allocators and thus we can implement krealloc in a generic
way";0;1
MDY6Q29tbWl0MjMyNTI5ODplZjJhZDgwYzdkMjU1ZWQwNDQ5ZWRhOTQ3YzJkNzAwNjM1YjdlMGY1;"Implement krealloc in mm/util.c and drop slab specific implementations of
krealloc.";1;0
MDY6Q29tbWl0MjMyNTI5ODo4NGEwMWMyZjhlYTliZjIxMGI5NjFjNjMwMWU4ZTg3MGE0NjUwNWE2;slob: sparsemem support;0;1
MDY6Q29tbWl0MjMyNTI5ODo4NGEwMWMyZjhlYTliZjIxMGI5NjFjNjMwMWU4ZTg3MGE0NjUwNWE2;"Currently slob is disabled if we're using sparsemem, due to an earlier
patch from Goto-san";0;0
MDY6Q29tbWl0MjMyNTI5ODo4NGEwMWMyZjhlYTliZjIxMGI5NjFjNjMwMWU4ZTg3MGE0NjUwNWE2;" Slob and static sparsemem work without any trouble as
it is, and the only hiccup is a missing slab_is_available() in the case of
sparsemem extreme";0;1
MDY6Q29tbWl0MjMyNTI5ODo4NGEwMWMyZjhlYTliZjIxMGI5NjFjNjMwMWU4ZTg3MGE0NjUwNWE2;" With this, we're rid of the last set of restrictions
for slob usage.";0;0
MDY6Q29tbWl0MjMyNTI5ODo2MTkzYTJmZjE4MDkyMGY4NGVlMDY5NzcxNjVlYmYzMjQzMWZjMmQy;slob: initial NUMA support;0;0
MDY6Q29tbWl0MjMyNTI5ODo2MTkzYTJmZjE4MDkyMGY4NGVlMDY5NzcxNjVlYmYzMjQzMWZjMmQy;"This adds preliminary NUMA support to SLOB, primarily aimed at systems with
small nodes (tested all the way down to a 128kB SRAM block), whether
asymmetric or otherwise";1;0
MDY6Q29tbWl0MjMyNTI5ODo2MTkzYTJmZjE4MDkyMGY4NGVlMDY5NzcxNjVlYmYzMjQzMWZjMmQy;"We follow the same conventions as SLAB/SLUB, preferring current node
placement for new pages, or with explicit placement, if a node has been
specified";0;1
MDY6Q29tbWl0MjMyNTI5ODo2MTkzYTJmZjE4MDkyMGY4NGVlMDY5NzcxNjVlYmYzMjQzMWZjMmQy;" Presently on UP NUMA this has the side-effect of preferring
node#0 allocations (since numa_node_id() == 0, though this could be
reworked if we could hand off a pfn to determine node placement), so
single-CPU NUMA systems will want to place smaller nodes further out in
terms of node id";0;1
MDY6Q29tbWl0MjMyNTI5ODo2MTkzYTJmZjE4MDkyMGY4NGVlMDY5NzcxNjVlYmYzMjQzMWZjMmQy;" Once a page has been bound to a node (via explicit node
id typing), we only do block allocations from partial free pages that have
a matching node id in the page flags";0;0
MDY6Q29tbWl0MjMyNTI5ODo2MTkzYTJmZjE4MDkyMGY4NGVlMDY5NzcxNjVlYmYzMjQzMWZjMmQy;"The current implementation does have some scalability problems, in that all
partial free pages are tracked in the global freelist (with contention due
to the single spinlock)";0;0
MDY6Q29tbWl0MjMyNTI5ODo2MTkzYTJmZjE4MDkyMGY4NGVlMDY5NzcxNjVlYmYzMjQzMWZjMmQy;" However, these are things that are being reworked
for SMP scalability first, while things like per-node freelists can easily
be built on top of this sort of functionality once it's been added";0;1
MDY6Q29tbWl0MjMyNTI5ODo2MTkzYTJmZjE4MDkyMGY4NGVlMDY5NzcxNjVlYmYzMjQzMWZjMmQy;More background can be found in;0;1
MDY6Q29tbWl0MjMyNTI5ODo2MTkzYTJmZjE4MDkyMGY4NGVlMDY5NzcxNjVlYmYzMjQzMWZjMmQy;and subsequent threads.;1;1
MDY6Q29tbWl0MjMyNTI5ODo1NTM5NDg0OTFjMTg0MTM5MjhiODVhOTAyNWI5MmFmODBlN2Q2MWQ2;slob: improved alignment handling;1;1
MDY6Q29tbWl0MjMyNTI5ODo1NTM5NDg0OTFjMTg0MTM5MjhiODVhOTAyNWI5MmFmODBlN2Q2MWQ2;"Remove the core slob allocator's minimum alignment restrictions, and instead
introduce the alignment restrictions at the slab API layer";1;0
MDY6Q29tbWl0MjMyNTI5ODo1NTM5NDg0OTFjMTg0MTM5MjhiODVhOTAyNWI5MmFmODBlN2Q2MWQ2;" This lets us heed
the ARCH_KMALLOC/SLAB_MINALIGN directives, and also use __alignof__ (unsigned
long) for the default alignment (which should allow relaxed alignment
architectures to take better advantage of SLOB's small minimum alignment).";1;1
MDY6Q29tbWl0MjMyNTI5ODpkODdhMTMzZmMyMWQ4NDJlM2NjMjg1ZTZiYmZmNzI3MTgxYWJlYzgx;slob: remove bigblock tracking;1;1
MDY6Q29tbWl0MjMyNTI5ODpkODdhMTMzZmMyMWQ4NDJlM2NjMjg1ZTZiYmZmNzI3MTgxYWJlYzgx;"Remove the bigblock lists in favour of using compound pages and going directly
to the page allocator";1;0
MDY6Q29tbWl0MjMyNTI5ODpkODdhMTMzZmMyMWQ4NDJlM2NjMjg1ZTZiYmZmNzI3MTgxYWJlYzgx;" Allocation size is stored in page->private, which also
makes ksize more accurate than it previously was";1;1
MDY6Q29tbWl0MjMyNTI5ODpkODdhMTMzZmMyMWQ4NDJlM2NjMjg1ZTZiYmZmNzI3MTgxYWJlYzgx;Saves ~.5K of code, and 12-24 bytes overhead per >= PAGE_SIZE allocation.;1;0
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;slob: rework freelist handling;1;1
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"Improve slob by turning the freelist into a list of pages using struct page
fields, then each page has a singly linked freelist of slob blocks via a
pointer in the struct page";1;0
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"- The first benefit is that the slob freelists can be indexed by a smaller
  type (2 bytes, if the PAGE_SIZE is reasonable)";1;0
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"- Next is that freeing is much quicker because it does not have to traverse
  the entire freelist";0;1
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"Allocation can be slightly faster too, because we can
  skip almost-full freelist pages completely";1;1
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"- Slob pages are then freed immediately when they become empty, rather than
  having a periodic timer try to free them";0;1
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"This gives efficiency and memory
  consumption improvement";1;1
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"Then, we don't encode seperate size and next fields into each slob block,
rather we use the sign bit to distinguish between ""size"" or ""next""";1;1
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"Then
size 1 blocks contain a ""next"" offset, and others contain the ""size"" in
the first unit and ""next"" in the second unit";1;1
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"- This allows minimum slob allocation alignment to go from 8 bytes to 2
  bytes on 32-bit and 12 bytes to 2 bytes on 64-bit";1;0
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"In practice, it is
  best to align them to word size, however some architectures (eg";1;1
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"cris)
  could gain space savings from turning off this extra alignment";0;1
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"Then, make kmalloc use its own slob_block at the front of the allocation
in order to encode allocation size, rather than rely on not overwriting
slob's existing header block";1;1
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;- This reduces kmalloc allocation overhead similarly to alignment reductions;0;1
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;- Decouples kmalloc layer from the slob allocator;0;0
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;Then, add a page flag specific to slob pages;1;0
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"- This means kfree of a page aligned slob block doesn't have to traverse
  the bigblock list";0;1
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"I would get benchmarks, but my test box's network doesn't come up with
slob before this patch";0;1
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;I think something is timing out;0;0
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"Anyway, things
are faster after the patch";1;1
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"Code size goes up about 1K, however dynamic memory usage _should_ be
lower even on relatively small memory systems";1;1
MDY6Q29tbWl0MjMyNTI5ODo5NWIzNTEyN2YxMzY2MWFiYjBkYzM0NTkwNDJjZGI0MTdkMjFlNjky;"Future todo item is to restore the cyclic free list search, rather than
to always begin at the start.";0;0
MDY6Q29tbWl0MjMyNTI5ODphMzVhZmI4MzBmOGQ3MWVjMjExNTMxYWViOWE2MjFiMDlhMmVmYjM5;Remove SLAB_CTOR_CONSTRUCTOR;1;0
MDY6Q29tbWl0MjMyNTI5ODphMzVhZmI4MzBmOGQ3MWVjMjExNTMxYWViOWE2MjFiMDlhMmVmYjM5;SLAB_CTOR_CONSTRUCTOR is always specified;1;0
MDY6Q29tbWl0MjMyNTI5ODphMzVhZmI4MzBmOGQ3MWVjMjExNTMxYWViOWE2MjFiMDlhMmVmYjM5;No point in checking it.;1;1
MDY6Q29tbWl0MjMyNTI5ODpjNTlkZWY5ZjIyMmQ0NGJiN2UyZjBhNTU5ZjI5MDYxOTFhMDg2MmQ3;Slab allocators: Drop support for destructors;1;0
MDY6Q29tbWl0MjMyNTI5ODpjNTlkZWY5ZjIyMmQ0NGJiN2UyZjBhNTU5ZjI5MDYxOTFhMDg2MmQ3;There is no user of destructors left;0;1
MDY6Q29tbWl0MjMyNTI5ODpjNTlkZWY5ZjIyMmQ0NGJiN2UyZjBhNTU5ZjI5MDYxOTFhMDg2MmQ3;" There is no reason why we should keep
checking for destructors calls in the slab allocators";0;1
MDY6Q29tbWl0MjMyNTI5ODpjNTlkZWY5ZjIyMmQ0NGJiN2UyZjBhNTU5ZjI5MDYxOTFhMDg2MmQ3;"The RFC for this patch was discussed at
Destructors were mainly used for list management which required them to take a
spinlock";1;0
MDY6Q29tbWl0MjMyNTI5ODpjNTlkZWY5ZjIyMmQ0NGJiN2UyZjBhNTU5ZjI5MDYxOTFhMDg2MmQ3;" Taking a spinlock in a destructor is a bit risky since the slab
allocators may run the destructors anytime they decide a slab is no longer
needed";1;1
MDY6Q29tbWl0MjMyNTI5ODpjNTlkZWY5ZjIyMmQ0NGJiN2UyZjBhNTU5ZjI5MDYxOTFhMDg2MmQ3;Patch drops destructor support;1;0
MDY6Q29tbWl0MjMyNTI5ODpjNTlkZWY5ZjIyMmQ0NGJiN2UyZjBhNTU5ZjI5MDYxOTFhMDg2MmQ3; Any attempt to use a destructor will BUG().;1;1
MDY6Q29tbWl0MjMyNTI5ODphZmMwY2VkYmU5MTM4ZTNlOGIzOGJmYTFlNGRmZDAxYTJjNTM3ZDYy;slob: implement RCU freeing;1;0
MDY6Q29tbWl0MjMyNTI5ODphZmMwY2VkYmU5MTM4ZTNlOGIzOGJmYTFlNGRmZDAxYTJjNTM3ZDYy;"The SLOB allocator should implement SLAB_DESTROY_BY_RCU correctly, because
even on UP, RCU freeing semantics are not equivalent to simply freeing
immediately";1;1
MDY6Q29tbWl0MjMyNTI5ODphZmMwY2VkYmU5MTM4ZTNlOGIzOGJmYTFlNGRmZDAxYTJjNTM3ZDYy; This also allows SLOB to be used on SMP.;1;1
MDY6Q29tbWl0MjMyNTI5ODo0YWI2ODhjNTEyMjYxODhmMmQ0YWQ0Zjc4OTAzMmMxMDc5NDRlZjg5;slob: fix page order calculation on not 4KB page;1;1
MDY6Q29tbWl0MjMyNTI5ODo0YWI2ODhjNTEyMjYxODhmMmQ0YWQ0Zjc4OTAzMmMxMDc5NDRlZjg5;SLOB doesn't calculate correct page order when page size is not 4KB;0;1
MDY6Q29tbWl0MjMyNTI5ODo0YWI2ODhjNTEyMjYxODhmMmQ0YWQ0Zjc4OTAzMmMxMDc5NDRlZjg5;" This
patch fixes it with using get_order() instead of find_order() which is SLOB
version of get_order().";1;1
MDY6Q29tbWl0MjMyNTI5ODo1YWY2MDgzOTkwOWI4ZTNiMjhjYTdjZDc5MTJmYTBiMjM0NzU2MTdm;slab allocators: Remove obsolete SLAB_MUST_HWCACHE_ALIGN;1;1
MDY6Q29tbWl0MjMyNTI5ODo1YWY2MDgzOTkwOWI4ZTNiMjhjYTdjZDc5MTJmYTBiMjM0NzU2MTdm;This patch was recently posted to lkml and acked by Pekka;1;1
MDY6Q29tbWl0MjMyNTI5ODo1YWY2MDgzOTkwOWI4ZTNiMjhjYTdjZDc5MTJmYTBiMjM0NzU2MTdm;"The flag SLAB_MUST_HWCACHE_ALIGN is
1";1;0
MDY6Q29tbWl0MjMyNTI5ODo1YWY2MDgzOTkwOWI4ZTNiMjhjYTdjZDc5MTJmYTBiMjM0NzU2MTdm;Never checked by SLAB at all;1;0
MDY6Q29tbWl0MjMyNTI5ODo1YWY2MDgzOTkwOWI4ZTNiMjhjYTdjZDc5MTJmYTBiMjM0NzU2MTdm;2;1;0
MDY6Q29tbWl0MjMyNTI5ODo1YWY2MDgzOTkwOWI4ZTNiMjhjYTdjZDc5MTJmYTBiMjM0NzU2MTdm;"A duplicate of SLAB_HWCACHE_ALIGN for SLUB
3";1;0
MDY6Q29tbWl0MjMyNTI5ODo1YWY2MDgzOTkwOWI4ZTNiMjhjYTdjZDc5MTJmYTBiMjM0NzU2MTdm;Fulfills the role of SLAB_HWCACHE_ALIGN for SLOB;1;0
MDY6Q29tbWl0MjMyNTI5ODo1YWY2MDgzOTkwOWI4ZTNiMjhjYTdjZDc5MTJmYTBiMjM0NzU2MTdm;"The only remaining use is in sparc64 and ppc64 and their use there
reflects some earlier role that the slab flag once may have had";1;0
MDY6Q29tbWl0MjMyNTI5ODo1YWY2MDgzOTkwOWI4ZTNiMjhjYTdjZDc5MTJmYTBiMjM0NzU2MTdm;"If
its specified then SLAB_HWCACHE_ALIGN is also specified";1;0
MDY6Q29tbWl0MjMyNTI5ODo1YWY2MDgzOTkwOWI4ZTNiMjhjYTdjZDc5MTJmYTBiMjM0NzU2MTdm;The flag is confusing, inconsistent and has no purpose;0;0
MDY6Q29tbWl0MjMyNTI5ODo1YWY2MDgzOTkwOWI4ZTNiMjhjYTdjZDc5MTJmYTBiMjM0NzU2MTdm;Remove it.;1;0
MDY6Q29tbWl0MjMyNTI5ODpiYzAwNTVhZWU0MGJhNDA2MjczNjFkOGZmZDg1MzBkMzE1OTIwZjE4;slob: handle SLAB_PANIC flag;1;1
MDY6Q29tbWl0MjMyNTI5ODpiYzAwNTVhZWU0MGJhNDA2MjczNjFkOGZmZDg1MzBkMzE1OTIwZjE4;kmem_cache_create() for slob doesn't handle SLAB_PANIC.;1;0
MDY6Q29tbWl0MjMyNTI5ODpmZDc2YmFiMmZhNmQ4ZjNlZjZiMzI2YTRjNmFlNDQyZmEyMWQzMGE0;slab: introduce krealloc;1;0
MDY6Q29tbWl0MjMyNTI5ODpmZDc2YmFiMmZhNmQ4ZjNlZjZiMzI2YTRjNmFlNDQyZmEyMWQzMGE0;"This introduce krealloc() that reallocates memory while keeping the contents
unchanged";1;1
MDY6Q29tbWl0MjMyNTI5ODpmZDc2YmFiMmZhNmQ4ZjNlZjZiMzI2YTRjNmFlNDQyZmEyMWQzMGE0;" The allocator avoids reallocation if the new size fits the
currently used cache";1;0
MDY6Q29tbWl0MjMyNTI5ODpmZDc2YmFiMmZhNmQ4ZjNlZjZiMzI2YTRjNmFlNDQyZmEyMWQzMGE0;" I also added a simple non-optimized version for
mm/slob.c for compatibility.";1;1
MDY6Q29tbWl0MjMyNTI5ODpiY2I0ZGRiNDZhNGM2NmQ2NGQwOTFlN2ZmYTk1MWIyYWExYmE1Mzdm;[PATCH] MM: SLOB is broken by recent cleanup of slab.h;1;1
MDY6Q29tbWl0MjMyNTI5ODpiY2I0ZGRiNDZhNGM2NmQ2NGQwOTFlN2ZmYTk1MWIyYWExYmE1Mzdm;"Recent cleanup of slab.h broke SLOB allocator: the routine kmem_cache_init
has now the __init attribute for both slab.c and slob.c";0;0
MDY6Q29tbWl0MjMyNTI5ODpiY2I0ZGRiNDZhNGM2NmQ2NGQwOTFlN2ZmYTk1MWIyYWExYmE1Mzdm;" This routine
cannot be removed after init in the case of slob.c -- it serves as a timer
callback";1;1
MDY6Q29tbWl0MjMyNTI5ODpiY2I0ZGRiNDZhNGM2NmQ2NGQwOTFlN2ZmYTk1MWIyYWExYmE1Mzdm;"Provide a separate timer callback routine, call it once from kmem_cache_init,
keep the __init attribute on the latter.";1;0
MDY6Q29tbWl0MjMyNTI5ODo1NTkzNWEzNGE0MjhhMTQ5N2UzYjM3OTgyZTI3ODJjMDljNmY5MTRk;[PATCH] More slab.h cleanups;1;0
MDY6Q29tbWl0MjMyNTI5ODo1NTkzNWEzNGE0MjhhMTQ5N2UzYjM3OTgyZTI3ODJjMDljNmY5MTRk;"More cleanups for slab.h
1";1;0
MDY6Q29tbWl0MjMyNTI5ODo1NTkzNWEzNGE0MjhhMTQ5N2UzYjM3OTgyZTI3ODJjMDljNmY5MTRk;"Remove tabs from weird locations as suggested by Pekka
2";1;0
MDY6Q29tbWl0MjMyNTI5ODo1NTkzNWEzNGE0MjhhMTQ5N2UzYjM3OTgyZTI3ODJjMDljNmY5MTRk;"Drop the check for NUMA and SLAB_DEBUG from the fallback section
   as suggested by Pekka";1;0
MDY6Q29tbWl0MjMyNTI5ODo1NTkzNWEzNGE0MjhhMTQ5N2UzYjM3OTgyZTI3ODJjMDljNmY5MTRk;3;1;0
MDY6Q29tbWl0MjMyNTI5ODo1NTkzNWEzNGE0MjhhMTQ5N2UzYjM3OTgyZTI3ODJjMDljNmY5MTRk;Uses static inline for the fallback defs as also suggested by Pekka;0;0
MDY6Q29tbWl0MjMyNTI5ODo1NTkzNWEzNGE0MjhhMTQ5N2UzYjM3OTgyZTI3ODJjMDljNmY5MTRk;4;0;0
MDY6Q29tbWl0MjMyNTI5ODo1NTkzNWEzNGE0MjhhMTQ5N2UzYjM3OTgyZTI3ODJjMDljNmY5MTRk;Make kmem_ptr_valid take a const * argument;0;0
MDY6Q29tbWl0MjMyNTI5ODo1NTkzNWEzNGE0MjhhMTQ5N2UzYjM3OTgyZTI3ODJjMDljNmY5MTRk;5;1;0
MDY6Q29tbWl0MjMyNTI5ODo1NTkzNWEzNGE0MjhhMTQ5N2UzYjM3OTgyZTI3ODJjMDljNmY5MTRk;"Separate the NUMA fallback definitions from the kmalloc_track fallback
   definitions.";0;0
MDY6Q29tbWl0MjMyNTI5ODoyZTg5MmY0M2NjYjYwMmU4ZmZhZDczMzk2YTEwMDBmMjA0MGM5ZTBi;[PATCH] Cleanup slab headers / API to allow easy addition of new slab allocators;1;1
MDY6Q29tbWl0MjMyNTI5ODoyZTg5MmY0M2NjYjYwMmU4ZmZhZDczMzk2YTEwMDBmMjA0MGM5ZTBi;"This is a response to an earlier discussion on linux-mm about splitting
slab.h components per allocator";0;1
MDY6Q29tbWl0MjMyNTI5ODoyZTg5MmY0M2NjYjYwMmU4ZmZhZDczMzk2YTEwMDBmMjA0MGM5ZTBi; Patch is against 2.6.19-git11;1;1
MDY6Q29tbWl0MjMyNTI5ODoyZTg5MmY0M2NjYjYwMmU4ZmZhZDczMzk2YTEwMDBmMjA0MGM5ZTBi;" See
This patch cleans up the slab header definitions";1;1
MDY6Q29tbWl0MjMyNTI5ODoyZTg5MmY0M2NjYjYwMmU4ZmZhZDczMzk2YTEwMDBmMjA0MGM5ZTBi;" We define the common
functions of slob and slab in slab.h and put the extra definitions needed
for slab's kmalloc implementations in <linux/slab_def.h>";0;1
MDY6Q29tbWl0MjMyNTI5ODoyZTg5MmY0M2NjYjYwMmU4ZmZhZDczMzk2YTEwMDBmMjA0MGM5ZTBi;" In order to get
a greater set of common functions we add several empty functions to slob.c
and also rename slob's kmalloc to __kmalloc";1;1
MDY6Q29tbWl0MjMyNTI5ODoyZTg5MmY0M2NjYjYwMmU4ZmZhZDczMzk2YTEwMDBmMjA0MGM5ZTBi;"Slob does not need any special definitions since we introduce a fallback
case";1;1
MDY6Q29tbWl0MjMyNTI5ODoyZTg5MmY0M2NjYjYwMmU4ZmZhZDczMzk2YTEwMDBmMjA0MGM5ZTBi;" If there is no need for a slab implementation to provide its own
kmalloc mess^H^H^Hacros then we simply fall back to __kmalloc functions";1;0
MDY6Q29tbWl0MjMyNTI5ODoyZTg5MmY0M2NjYjYwMmU4ZmZhZDczMzk2YTEwMDBmMjA0MGM5ZTBi;That is sufficient for SLOB;0;1
MDY6Q29tbWl0MjMyNTI5ODoyZTg5MmY0M2NjYjYwMmU4ZmZhZDczMzk2YTEwMDBmMjA0MGM5ZTBi;Sort the function in slab.h according to their functionality;1;0
MDY6Q29tbWl0MjMyNTI5ODoyZTg5MmY0M2NjYjYwMmU4ZmZhZDczMzk2YTEwMDBmMjA0MGM5ZTBi;" First the
functions operating on struct kmem_cache * then the kmalloc related
functions followed by special debug and fallback definitions";0;0
MDY6Q29tbWl0MjMyNTI5ODoyZTg5MmY0M2NjYjYwMmU4ZmZhZDczMzk2YTEwMDBmMjA0MGM5ZTBi;Also redo a lot of comments.;1;1
MDY6Q29tbWl0MjMyNTI5ODoxMzNkMjA1YTE4YjdhNGQ4Y2I1Mjk1OWM1MzEwZjY2NjQyNzdjZjYx;[PATCH] Make kmem_cache_destroy() return void;0;0
MDY6Q29tbWl0MjMyNTI5ODoxMzNkMjA1YTE4YjdhNGQ4Y2I1Mjk1OWM1MzEwZjY2NjQyNzdjZjYx;"un-, de-, -free, -destroy, -exit, etc functions should in general return
void";0;0
MDY6Q29tbWl0MjMyNTI5ODoxMzNkMjA1YTE4YjdhNGQ4Y2I1Mjk1OWM1MzEwZjY2NjQyNzdjZjYx;" Also,
There is very little, say, filesystem driver code can do upon failed
kmem_cache_destroy()";0;1
MDY6Q29tbWl0MjMyNTI5ODoxMzNkMjA1YTE4YjdhNGQ4Y2I1Mjk1OWM1MzEwZjY2NjQyNzdjZjYx;" If it will be decided to BUG in this case, BUG
should be put in generic code, instead.";1;1
MDY6Q29tbWl0MjMyNTI5ODo5NzJkMWE3YjE0MDU2OTA4NDQzOWE4MTI2NWEwZjE1Yjc0ZTkyNGUw;[PATCH] ZVC: Support NR_SLAB_RECLAIMABLE / NR_SLAB_UNRECLAIMABLE;1;0
MDY6Q29tbWl0MjMyNTI5ODo5NzJkMWE3YjE0MDU2OTA4NDQzOWE4MTI2NWEwZjE1Yjc0ZTkyNGUw;"Remove the atomic counter for slab_reclaim_pages and replace the counter
and NR_SLAB with two ZVC counter that account for unreclaimable and
reclaimable slab pages: NR_SLAB_RECLAIMABLE and NR_SLAB_UNRECLAIMABLE";1;1
MDY6Q29tbWl0MjMyNTI5ODo5NzJkMWE3YjE0MDU2OTA4NDQzOWE4MTI2NWEwZjE1Yjc0ZTkyNGUw;Change the check in vmscan.c to refer to to NR_SLAB_RECLAIMABLE;0;0
MDY6Q29tbWl0MjMyNTI5ODo5NzJkMWE3YjE0MDU2OTA4NDQzOWE4MTI2NWEwZjE1Yjc0ZTkyNGUw;" The
intend seems to be to check for slab pages that could be freed.";0;0
MDY6Q29tbWl0MjMyNTI5ODpkMDBiY2M5OGQ3ZWMyYzg3MzkxYzlkOWUxY2NhNTE5ZWY2NGQzM2Vm;[PATCH] Extract the allocpercpu functions from the slab allocator;1;0
MDY6Q29tbWl0MjMyNTI5ODpkMDBiY2M5OGQ3ZWMyYzg3MzkxYzlkOWUxY2NhNTE5ZWY2NGQzM2Vm;"The allocpercpu functions __alloc_percpu and __free_percpu() are heavily
using the slab allocator";0;0
MDY6Q29tbWl0MjMyNTI5ODpkMDBiY2M5OGQ3ZWMyYzg3MzkxYzlkOWUxY2NhNTE5ZWY2NGQzM2Vm; However, they are conceptually slab;0;0
MDY6Q29tbWl0MjMyNTI5ODpkMDBiY2M5OGQ3ZWMyYzg3MzkxYzlkOWUxY2NhNTE5ZWY2NGQzM2Vm;" This also
simplifies SLOB (at this point slob may be broken in mm";1;1
MDY6Q29tbWl0MjMyNTI5ODpkMDBiY2M5OGQ3ZWMyYzg3MzkxYzlkOWUxY2NhNTE5ZWY2NGQzM2Vm;" This should fix
it).";1;1
MDY6Q29tbWl0MjMyNTI5ODo2YWIzZDU2MjRlMTcyYzU1MzAwNGVjYzg2MmJmZWFjMTZkOWQ2OGI3;Remove obsolete #include <linux/config.h>;1;0
MDY6Q29tbWl0MjMyNTI5ODo2YWIzZDU2MjRlMTcyYzU1MzAwNGVjYzg2MmJmZWFjMTZkOWQ2OGI3;;0;0
MDY6Q29tbWl0MjMyNTI5ODo3NTEyOWUyOTdlODYxZTZjNjEwMzhhYTRjZGJmNjA0YjAyMmRlNGZm;[PATCH] mm/slob.c: for_each_possible_cpu(), not NR_CPUS;1;1
MDY6Q29tbWl0MjMyNTI5ODo3NTEyOWUyOTdlODYxZTZjNjEwMzhhYTRjZGJmNjA0YjAyMmRlNGZm;"Convert for-loops that explicitly reference ""NR_CPUS"" into the
potentially more efficient for_each_possible_cpu() construct.";0;1
MDY6Q29tbWl0MjMyNTI5ODphOGMwZjlhNDFmODhkYTcwM2FkZTMzZjljMTYyNmE1NWM3ODZlOGJi;[PATCH] slab: introduce kmem_cache_zalloc allocator;1;0
