Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Changing `<file_name>` to implement `<file_name>` interface;interface;Similar;0.8584415912628174
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Fix support for protobuf <version>+;ExtensionRegistry cannot be null;Similar;0.7728450298309326
Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Fix typo;typo;Similar;0.6421571969985962
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Remove incorrect generic parameter  ;incorrect;Similar;0.525687575340271
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Remove unused classes from <otherCommit_link>;unused;Similar;0.5042504072189331
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Similar;0.6275273561477661
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Update <file_name> to latest. Add default constructor.;latest, Add default constructor;Similar;0.5489822626113892
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Add simple package info to root package  ;simple;Similar;0.5881444811820984
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Fix IntelliJ auto-formatting  ;Improve the formatting;Similar;0.5295079946517944
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Newline at end of file  ;Yes plz;Similar;0.5844823122024536
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Fix styling of <iden> download;styling;Similar;0.5229302644729614
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;" 
- Add <iden> <method_name>  
- Also update our sample to use <iden> contributors rather than the <iden>  
- Bump some dependencies to their latest versions  
";" 
- Use this on <iden> <version> and prior and when on the <iden>  
- because the latter is shutting down and subject to lame rate limiting when on common networks";Similar;0.6265538334846497
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Revert Revert Allow  <file_name>  instantiation. Hide some Apache implementation details.;This reverts commit  <otherCommit_link>;Similar;0.5041057467460632
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Simplify test method fetching;-;Similar;0.5398488640785217
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Allow <file_name> instantiation  ;Hide some Apache implementation details;Similar;0.5061062574386597
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Hide more implementation details;more implementation details;Similar;0.5695422887802124
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Use no_aop Guice variant  ;no_aop;Similar;0.5346645712852478
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Reintroduced deprecated <file_name> constructor;deprecated;Similar;0.524471640586853
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Fix small wording issues in custom converter docs;small wording issues;Similar;0.5513643026351929
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Update custom conversion docs per feedback;Clarify that <iden> is just the default converter, Add section on other built-in converters, Add section on implementing your own custom converters;Similar;0.521593451499939
Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Fix style nits per review;per review;Similar;0.565272867679596
