Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Extract auto-configuration from <file_name>;specific auto-configuration, allowing <iden> to be used without <file_name> if required;Similar;0.6340917348861694
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Apply consistent formatting, drop JDK 8 support, and cleanup repo locations to use spring.io.  ;Polish, consistent formatting, drop JDK 8 support, cleanup repo locations to use spring.io.  ;Similar;0.5519550442695618
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Set <iden> in default <iden>  ;Only affects the default <iden> (so when users are not overriding the default global user details).;Similar;0.5092440843582153
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Blitz some more special characters from the metric names  ;When MVC path matchers are used as metric keys, they can still contain invalid characters and patterns (like asterisks). This change removes some more special characters and also tidies up the names a bit so no key part starts or ends with - (which is ugly);Similar;0.5081785917282104
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Fix broken test (use web app context)  ;broken test;Similar;0.5493945479393005
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Fix typo a -> an  ;Fix typo;Similar;0.5409117341041565
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Fix checkstyle header violation  ;See <issue_link>;Similar;0.5672658681869507
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Fix package name for boot-loader-tools  ;Issue: #53129653;Similar;0.625609815120697
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Improve error handling in <iden> upgrade checks;See <pr_link>;Similar;0.5437222719192505
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Add group property to <file_name>;See <pr_link>;Similar;0.653083086013794
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Fix <iden> deprecation <enter> See <pr_link>  ;deprecation;Similar;0.5452114939689636
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Fix link formatting in custom <iden> section  ;See <pr_link>;Similar;0.6423867344856262
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Fix profile precedence when active and include provided  ;If profiles were activated via the environment using the active and include profile property, profiles specified via the active property would take precedence. This commit restores that behavior.;Similar;0.5465220212936401
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Rename samples to smoke tests;Closes the <issue_link>;Similar;0.5358237028121948
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Align expectations of various <iden> configurations;They all want to create an <iden> and when that happens user sees no MBeans, or sometimes just one set (<iden> Core, <iden> or <iden>). To harmonise them we create a  @bean  of type <iden> and link to it in the other autoconfigs;Similar;0.6035150289535522
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Extract logic for duplicate file removal so it can be shared between <iden> and Gradle plugins. Also fixed bug in recursive scanning logic. Really fixes <issue_link>;can be shared, fixed bug, fixes;Similar;0.555908203125
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Register an <iden> in security autoconfig  ;it helps a lot;Similar;0.5379520654678345
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Fix freeMarker->freemarker;The need to correct the naming from freeMarker to freemarker;Similar;0.5157434344291687
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Add <iden> for <iden>  ;<iden> is exposed via server.servletPath.;Similar;0.5444633960723877
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Fix typos in Javadocs;Improve documentation accuracy;Similar;0.6100682020187378
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Fix test;Fix;Similar;0.5021182894706726
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Add test for nested properties;test for nested properties;Similar;0.6648409366607666
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Align <file_name> Javadoc with documentation;See <pr_link>;Similar;0.6488254070281982
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Add <file_name> option for <file_name> building;This commit adds a <file_name> option to the configuration of the Maven plugin spring-boot:build-<file_name> goal and the Gradle plugin <file_name> task. The new option gives users control over pulling the <file_name> and run <file_name> from a remote <file_name> registry to the local <iden> daemon.;Similar;0.6636388897895813
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Add XMLUnit to spring-boot-starter-test  ;Closes <pr_link>;Similar;0.6155216097831726
Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;Update Spring <iden> auto-configuration so that `<iden>` from `<iden>` is implicitly applied.;Prior to this commit `<iden>` interfaces would only get picked up if `<iden>` was added alongside with the `@SpringBootApplication`.;Similar;0.5466766357421875
Polish Clarify edge case docs on <file_name>;Closes <pr_link>;Fix doc formatting;Closes <issue_link>;Similar;0.6304758787155151
Polish Clarify edge case docs on <file_name>;Closes <pr_link>;Fix health indicator auto-configuration order;The health auto-configuration `AutoconfigureOrder` entry was referring to the standard couchbase auto-configuration that was not responsible for configuring the `CouchbaseOperations` bean, causing the health indicator implementation to rely on the presence of such a bean.;Similar;0.5866265892982483
