Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Check config instance in <file_name> before create a new one;"-

None";Change <method_name> wait/notify to lock/condition;Fixed <pr_link>;Similar;0.8005728125572205
Check config instance in <file_name> before create a new one;"-

None";fix compiler bug;bug;Similar;0.6343250870704651
Check config instance in <file_name> before create a new one;"-

None";add maven-compiler-plugin to <file_name>;to use Maven compiler plugin;Similar;0.7793810963630676
Check config instance in <file_name> before create a new one;"-

None";"add the router key in <file_name> (<pr_link>)
";-;Similar;0.7491587996482849
Check config instance in <file_name> before create a new one;"-

None";fix wrong telnet command package( <issue_link> ) ( <pr_link> );wrong telnet command package;Similar;0.5096992254257202
Check config instance in <file_name> before create a new one;"-

None";fix typo ( <pr_link> );typo;Similar;0.7085902690887451
Check config instance in <file_name> before create a new one;"-

None";Enable <file_name> ( <pr_link> );Enable;Similar;0.6964508891105652
Check config instance in <file_name> before create a new one;"-

None";Fix random ut falling in \<file\_name\> ( \<pr\_link\> )  ;random ut falling;Similar;0.5874682664871216
Check config instance in <file_name> before create a new one;"-

None";Enhance <file_name> support generate type definition which contains <iden> or <iden>;support generate type definition;Similar;0.7216380834579468
Check config instance in <file_name> before create a new one;"-

None";Remove unused variable parameters in <file_name> (<pr_link>);unused;Similar;0.5795903205871582
Check config instance in <file_name> before create a new one;"-

None";fix typo:<iden> ( <pr_link> );typo;Similar;0.7030479907989502
Check config instance in <file_name> before create a new one;"-

None";Fix issue#5411 (<pr_link>);Fix;Similar;0.6332687139511108
Check config instance in <file_name> before create a new one;"-

None";use revision in  <file_name>  ( <pr_link> );Revision use;Similar;0.7642608880996704
Check config instance in <file_name> before create a new one;"-

None";Fix zk client create logic  ;fix;Similar;0.6852043271064758
Check config instance in <file_name> before create a new one;"-

None";polish <file_name> ;remove test profile and jvm permSize args;Similar;0.5529082417488098
Check config instance in <file_name> before create a new one;"-

None";add <file_name> rule to check import order;<pr_link>;Similar;0.7646239995956421
Check config instance in <file_name> before create a new one;"-

None";Fix <issue_link> ( <pr_link> );fix;Similar;0.6989425420761108
Check config instance in <file_name> before create a new one;"-

None";`<file_name>` class should be consistent with the writing of the ExecutionChannelHandler class;fix <issue_link>;Similar;0.7834571599960327
Check config instance in <file_name> before create a new one;"-

None";support get system load on windows ( <pr_link> );fix <issue_link>;Similar;0.6479617357254028
Check config instance in <file_name> before create a new one;"-

None";"Add a remoting redis to adapt mono, sentinel and cluster redis; refactor redis registry to use the new module  ";"to adapt mono, sentinel and cluster redis; refactor redis registry to use the new module";Similar;0.7338926196098328
Check config instance in <file_name> before create a new one;"-

None";Fix NPE when unexport <iden> ( <pr_link> );NPE;Similar;0.6656702756881714
Check config instance in <file_name> before create a new one;"-

None";fix publish null value when use consul config center  ;fix publish null value;Similar;0.5102367997169495
Check config instance in <file_name> before create a new one;"-

None";Make code of process callback of method cleaner in <file_name> (<pr_link>);cleaner;Similar;0.6784874796867371
Check config instance in <file_name> before create a new one;"-

None";Revert fix wrong check of <iden> when export a service (fix issue_6269) ( <pr_link> )  ;fix wrong check;Similar;0.6254311203956604
Check config instance in <file_name> before create a new one;"-

None";Adding the new methods into <file_name>  ;to manipulate the exported <iden> for service introspection ( <pr_link> );Similar;0.7900135517120361
Check config instance in <file_name> before create a new one;"-

None";Adding the overriding rule for <file_name> (<pr_link>);Enhancement;Similar;0.757710874080658
Check config instance in <file_name> before create a new one;"-

None";Add `how can I contribute?` section;-;Similar;0.5827171802520752
Check config instance in <file_name> before create a new one;"-

None";Correct <file_name> version  ;Correct;Similar;0.6438129544258118
Check config instance in <file_name> before create a new one;"-

None";Remove unnecessary null check and fix typo;unnecessary, fix typo;Similar;0.5325138568878174
Check config instance in <file_name> before create a new one;"-

None";Consider removing <iden> later  ;<iden> is unstable;Similar;0.5301321148872375
Check config instance in <file_name> before create a new one;"-

None";<file_name> ( <pr_link> ) <enter> fixes <issue_link>, <issue_link>, <issue_link>;Fixing <issue_link> multiple times;Similar;0.7449989914894104
Check config instance in <file_name> before create a new one;"-

None";fix qos configuration cannot work after added qos-enable style support ( <pr_link> ) <enter>  fixes <issue_link>;qos configuration cannot work after added qos-enable style support;Similar;0.5759835839271545
Check config instance in <file_name> before create a new one;"-

None";modify consumer  <file_name> : param type from string to map;param type from string to map;Similar;0.7019790410995483
Check config instance in <file_name> before create a new one;"-

None";Modify <file_name> <enter> <url>;to indicate the revision of the <file_name> and inclusion of <url>;Similar;0.7082780599594116
Check config instance in <file_name> before create a new one;"-

None";Reduce object allocation for <method_name>;"-
None";Similar;0.5408474206924438
Check config instance in <file_name> before create a new one;"-

None";Minor improvement on test cases: ( <pr_link> )  ;Use org.junit.Assert instead of junit.framework.Assert( @deprecated  since Junit 4), Use assertTrue and other assert methods through static import to make codes easier to read;Similar;0.5373818874359131
Check config instance in <file_name> before create a new one;"-

None";Simplify code with Lambda;code simplification;Similar;0.5315738320350647
Check config instance in <file_name> before create a new one;"-

None";Remove unused import for unit test;clear unused import;Similar;0.5491173267364502
Check config instance in <file_name> before create a new one;"-

None";add jdk11 to travis ci;upgrade jacoco to support jdk11;Similar;0.5027381181716919
Check config instance in <file_name> before create a new one;"-

None";remove the space ( <pr_link> );follow up for pr#4339;Similar;0.5164906978607178
Check config instance in <file_name> before create a new one;"-

None";Port <pr_link> into main trunk (<pr_link>);Fixes <issue_link>;Similar;0.5604697465896606
Check config instance in <file_name> before create a new one;"-

None";switch from <iden> to regular list;in order to avoid potential UnsupportedOperationException ( <pr_link> );Similar;0.6173214912414551
Check config instance in <file_name> before create a new one;"-

None";rename package name from <iden> to impl;-;Similar;0.6091355681419373
Check config instance in <file_name> before create a new one;"-

None";add unit test for parsing path;-;Similar;0.7504500150680542
Check config instance in <file_name> before create a new one;"-

None";Merge pull request  ;fix QoS port can only be configured by identity property problem;Similar;0.6154983639717102
Check config instance in <file_name> before create a new one;"-

None";Proofread README.md file with multiple fixes;to improve readability and content quality;Similar;0.6339361667633057
Check config instance in <file_name> before create a new one;"-

None";Fix typo;typo;Similar;0.6173644661903381
Check config instance in <file_name> before create a new one;"-

None";Update README.md ( <pr_link> )  <enter> add @override annotation;to include the @override annotation;Similar;0.6871502995491028
Check config instance in <file_name> before create a new one;"-

None";Support <iden> auto recognize in <file_name> ( <pr_link>);"Enhancement

Decision: Fix <issue_link>";Similar;0.6914659142494202
Check config instance in <file_name> before create a new one;"-

None";Change <iden> to regular list in <file_name> (<pr_link>);to regular list;Similar;0.7104883790016174
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;support handle of exception from <iden> or <iden> ( <pr_link> ) <enter> fix <pr_link>;handle of exception from <iden> or <iden> <enter> fix <pr_link>;Similar;0.7436314821243286
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;Fix configurator bug;configurator;Similar;0.6905403137207031
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;Fix NPE in <file_name>  ;Fix;Similar;0.6717662811279297
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;Move <iden> in config-api to bootstrap temporarily;to solve the unreasonable dependency problem between modules;Similar;0.6008370518684387
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;Fix comments;Fix;Similar;0.800026535987854
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;Fix compilation problem;Fix;Similar;0.7399662137031555
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;Remove duplicate ut classes;duplicate;Similar;0.6030709743499756
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;Change  <file_name>  and  <file_name> : scope and rules  ;scope and rules  ;Similar;0.6468748450279236
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;Add <file_name> name and fix <file_name> error  ;error;Similar;0.634658932685852
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;Remove call of deprecated method;Deprecated;Similar;0.6118690967559814
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;Fix UT problems after structure change  ;after structure change;Similar;0.6832401752471924
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;Translate missing content and add apache license;missing content and apache license;Similar;0.51698899269104
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;Remove unnecessary dependencies ;unnecessary;Similar;0.6120613813400269
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;Fixed typo in \<file_name\>  ;mDeamo;Similar;0.5633366107940674
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;Add package support for dubbo-remoting-netty4 module;package support;Similar;0.6718056797981262
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;Change <method_name> wait/notify to lock/condition;Fixed <pr_link>;Similar;0.6276991367340088
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;fix compiler bug;bug;Similar;0.6356117725372314
Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;add maven-compiler-plugin to <file_name>;to use Maven compiler plugin;Similar;0.5795701742172241
