Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
hiding potentially buggy callers;except temporarily;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.6764026880264282
hiding potentially buggy callers;except temporarily;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5500184297561646
Add the basic infrastructure for alloc/free operations on pointer arrays;for alloc/free operations on pointer arrays;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.9656724333763123
Add the basic infrastructure for alloc/free operations on pointer arrays;for alloc/free operations on pointer arrays;slab_mutex for kmem_cache_shrink is removed;after its applied, there is no need in taking the slab_mutex;Contradicts;0.9246424436569214
Add the basic infrastructure for alloc/free operations on pointer arrays;for alloc/free operations on pointer arrays;They are no longer needed;They have become so simple;Contradicts;0.9011450409889221
Add the basic infrastructure for alloc/free operations on pointer arrays;for alloc/free operations on pointer arrays;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.6958662867546082
Add the basic infrastructure for alloc/free operations on pointer arrays;for alloc/free operations on pointer arrays;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.826890230178833
Add the basic infrastructure for alloc/free operations on pointer arrays;for alloc/free operations on pointer arrays;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.8134469389915466
Add the basic infrastructure for alloc/free operations on pointer arrays;for alloc/free operations on pointer arrays;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.5178853869438171
Add the basic infrastructure for alloc/free operations on pointer arrays;for alloc/free operations on pointer arrays;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.8087613582611084
These optimizations may avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;Make dead caches discard free slabs immediately;slub;Contradicts;0.8838971257209778
These optimizations may avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;slab freezing exists;to avoid moving slabs from/to a partial list on free/alloc;Contradicts;0.5179818868637085
These optimizations may avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.9388223886489868
These optimizations may avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;"Introduce much more complexity to both SLUB and memcg
";than this small patch;Contradicts;0.8595430254936218
These optimizations may avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;They are no longer needed;They have become so simple;Contradicts;0.6262189745903015
These optimizations may avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;No need to zero mapping since it is no longer in use;it is no longer in use;Contradicts;0.5053678154945374
These optimizations may avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.824357807636261
These optimizations may avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9211874008178711
These optimizations may avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;Cleanup zeroing allocations;Slab allocators;Contradicts;0.5621338486671448
These optimizations may avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.784638524055481
