;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha;similarity_rationales
260;fix potential killing of thread that is disabled from oom killing;potential killing of thread that is disabled from oom killing;https://github.com/torvalds/linux/commit/121d1ba0a019e1465a53533aea133b1b0f6b442d;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.9029240012168884;0.6696438789367676
261;fix potential killing of thread that is disabled from oom killing;potential killing of thread that is disabled from oom killing;https://github.com/torvalds/linux/commit/121d1ba0a019e1465a53533aea133b1b0f6b442d;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9091047048568726;0.4129285812377929
262;This patch avoids killing current in such a condition and simply falls back to the tasklist scan.;memory still needs to be freed;https://github.com/torvalds/linux/commit/121d1ba0a019e1465a53533aea133b1b0f6b442d;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9825337529182434;0.5245556831359863
263;This patch avoids killing current in such a condition and simply falls back to the tasklist scan.;memory still needs to be freed;https://github.com/torvalds/linux/commit/121d1ba0a019e1465a53533aea133b1b0f6b442d;kill the current process;this is a constrained allocation and we should (kill the current process);https://github.com/torvalds/linux/commit/9b0f8b040acd8dfd23860754c0d09ff4f44e2cbc;Contradicts;0.9112305641174316;0.4461860060691833
264;This patch avoids killing current in such a condition and simply falls back to the tasklist scan.;memory still needs to be freed;https://github.com/torvalds/linux/commit/121d1ba0a019e1465a53533aea133b1b0f6b442d;Split oom_kill_process();With an intention to re-use the second half;https://github.com/torvalds/linux/commit/5989ad7b5ede38d605c588981f634c08252abfc3;Contradicts;0.911827802658081;0.5077396035194397
265;This patch avoids killing current in such a condition and simply falls back to the tasklist scan.;memory still needs to be freed;https://github.com/torvalds/linux/commit/121d1ba0a019e1465a53533aea133b1b0f6b442d;Kill it and directly access;directly access;https://github.com/torvalds/linux/commit/d21142ece414ce1088cfcae760689aa60d6fee80;Contradicts;0.990230143070221;0.4974355101585388
266;Fix this by always printing the nodemask;always printing the nodemask;https://github.com/torvalds/linux/commit/82e7d3abec86cba9df945a765bba384f8ac113a7;Have no license information of any form;GPL v2 only;https://github.com/torvalds/linux/commit/457c89965399115e5cd8bf38f9c597293405703d;Contradicts;0.9318891763687134;0.3270499408245086
267;allow oom reaper also to tasks which share their mm with kthreads;This means that we can finally allow;https://github.com/torvalds/linux/commit/1b51e65eab64fac72cab009691e8ca9915624876;The oom reaper cannot run on the mm anymore;the munlock is safe to do in exit_mmap();https://github.com/torvalds/linux/commit/27ae357fa82be5ab73b2ef8d39dcb8ca2563483a;Contradicts;0.9798327684402466;0.6034200191497803
268;make sure that kthreads will not refault oom reaped memory;not refault oom reaped memory;https://github.com/torvalds/linux/commit/3f70dc38cec2ad6e5355f80c4c7a15a3f7e97a19;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.9199142456054688;0.7590330839157104
269;make sure that kthreads will not refault oom reaped memory;not refault oom reaped memory;https://github.com/torvalds/linux/commit/3f70dc38cec2ad6e5355f80c4c7a15a3f7e97a19;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9050251841545104;0.5519145727157593
270;Enforce the API to always work on the current;There are no users of exit_oom_victim on !current task anymore;https://github.com/torvalds/linux/commit/38531201c12144cd7d96abfdfe7449c2b01375e8;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.9337302446365356;0.6047807335853577
271;Lets get rid of the signal_struct counter;We do not need it anymore;https://github.com/torvalds/linux/commit/862e3073b3eed13f17bd6be6ca6052db15c0b728;Increasing the signal_struct for something as unlikely as the oom killer;far from ideal but this approach will make the code much more reasonable and long term we even might want to move task->mm into the signal_struct anyway;https://github.com/torvalds/linux/commit/26db62f179d112d345031e14926a4cda9cd40d6e;Contradicts;0.9882718920707704;0.252322793006897
272;Lets get rid of the signal_struct counter;We do not need it anymore;https://github.com/torvalds/linux/commit/862e3073b3eed13f17bd6be6ca6052db15c0b728;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.9197731614112854;0.7134137749671936
273;Lets get rid of the signal_struct counter;We do not need it anymore;https://github.com/torvalds/linux/commit/862e3073b3eed13f17bd6be6ca6052db15c0b728;Give it access to memory reserves with a higher scheduling priority;so that it may quickly exit and free its memory;https://github.com/torvalds/linux/commit/f9434ad1552427fab49336e1a6e3ef121895b9d1;Contradicts;0.9594812393188475;0.5662749409675598
274;Rename MMF_OOM_REAPED to MMF_OOM_SKIP;Make it more generic;https://github.com/torvalds/linux/commit/862e3073b3eed13f17bd6be6ca6052db15c0b728;CONFIG_MMU=n doesnt have oom reaper so lets stick to the original ALLOC_NO_WATERMARKS approach;CONFIG_MMU=n doesnt have oom reaper;https://github.com/torvalds/linux/commit/cd04ae1e2dc8e3651b8c427ec1b9500c6eed7b90;Contradicts;0.9370751976966858;0.4396429061889648
275;Rename MMF_OOM_REAPED to MMF_OOM_SKIP;Make it more generic;https://github.com/torvalds/linux/commit/862e3073b3eed13f17bd6be6ca6052db15c0b728;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9803080558776855;0.5876011848449707
276;__oom_reap_task_mm as well as oom_scan_process_thread do not have to rely on find_lock_task_mm anymore;they will have a reliable reference to the mm struct;https://github.com/torvalds/linux/commit/26db62f179d112d345031e14926a4cda9cd40d6e;CONFIG_MMU=n doesnt have oom reaper so lets stick to the original ALLOC_NO_WATERMARKS approach;CONFIG_MMU=n doesnt have oom reaper;https://github.com/torvalds/linux/commit/cd04ae1e2dc8e3651b8c427ec1b9500c6eed7b90;Contradicts;0.9292899966239928;0.256197988986969
277;__oom_reap_task_mm as well as oom_scan_process_thread do not have to rely on find_lock_task_mm anymore;they will have a reliable reference to the mm struct;https://github.com/torvalds/linux/commit/26db62f179d112d345031e14926a4cda9cd40d6e;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.935390055179596;0.7588878870010376
278;__oom_reap_task_mm as well as oom_scan_process_thread do not have to rely on find_lock_task_mm anymore;they will have a reliable reference to the mm struct;https://github.com/torvalds/linux/commit/26db62f179d112d345031e14926a4cda9cd40d6e;We dont need to print the debug information for the each task, as well as play with task selection (considering tasks children), so we cant use the existing oom_kill_process();Not mentioned in the sentence;https://github.com/torvalds/linux/commit/5989ad7b5ede38d605c588981f634c08252abfc3;Contradicts;0.9157922267913818;0.3665023148059845
279;__oom_reap_task_mm as well as oom_scan_process_thread do not have to rely on find_lock_task_mm anymore;they will have a reliable reference to the mm struct;https://github.com/torvalds/linux/commit/26db62f179d112d345031e14926a4cda9cd40d6e;The oom reaper cannot run on the mm anymore;the munlock is safe to do in exit_mmap();https://github.com/torvalds/linux/commit/27ae357fa82be5ab73b2ef8d39dcb8ca2563483a;Contradicts;0.9854045510292052;0.7173383235931396
280;Increasing the signal_struct for something as unlikely as the oom killer;far from ideal but this approach will make the code much more reasonable and long term we even might want to move task->mm into the signal_struct anyway;https://github.com/torvalds/linux/commit/26db62f179d112d345031e14926a4cda9cd40d6e;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9272308945655824;0.4196726381778717
281;__oom_reap_task() can be simplified a bit if it receives a valid mm from oom_reap_task();also uses that mm when __oom_reap_task() failed;https://github.com/torvalds/linux/commit/7ebffa45551fe7db86a2b32bf586f124ef484e6e;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.951196312904358;0.4262049794197082
282;__oom_reap_task() can be simplified a bit if it receives a valid mm from oom_reap_task();also uses that mm when __oom_reap_task() failed;https://github.com/torvalds/linux/commit/7ebffa45551fe7db86a2b32bf586f124ef484e6e;The oom reaper cannot run on the mm anymore;the munlock is safe to do in exit_mmap();https://github.com/torvalds/linux/commit/27ae357fa82be5ab73b2ef8d39dcb8ca2563483a;Contradicts;0.9262938499450684;0.3305443227291107
283;Elaborate the API for calling cpuset_zone_allowed();users have to explicitly choose between the two variants;https://github.com/torvalds/linux/commit/02a0e53d8227aff5e62e0433f82c12c1c2805fd6;This patch removes the cpuset_zone_allowed() call;to force the caller to explicitly choose between the hardwall and the softwall case;https://github.com/torvalds/linux/commit/02a0e53d8227aff5e62e0433f82c12c1c2805fd6;Contradicts;0.991957187652588;0.6926071643829346
284;This patch removes the cpuset_zone_allowed() call;to force the caller to explicitly choose between the hardwall and the softwall case;https://github.com/torvalds/linux/commit/02a0e53d8227aff5e62e0433f82c12c1c2805fd6;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.918355405330658;0.2720878422260284
285;It should save a few instructions executed for the calls that turned into calls of cpuset_zone_allowed_hardwall;thanks to not having to set (before the call) then check (within the call) the __GFP_HARDWALL flag;https://github.com/torvalds/linux/commit/02a0e53d8227aff5e62e0433f82c12c1c2805fd6;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9566550850868224;0.6147642135620117
286;reduce this chance of hitting a sleeping with irq off complaint again;Not a perfect win, but seems worth it;https://github.com/torvalds/linux/commit/02a0e53d8227aff5e62e0433f82c12c1c2805fd6;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9665529727935792;0.4804818332195282
287;Dont cause all threads in all other thread groups to gain TIF_MEMDIE;otherwise well get a thundering herd eating our memory reserve;https://github.com/torvalds/linux/commit/f2a2a7108aa0039ba7a5fe7a0d2ecef2219a7584;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.900128960609436;0.198676198720932
288;cleanup messages;oom;https://github.com/torvalds/linux/commit/f3af38d30c18538d069a95e624a3db7c3d486a1e;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9621453881263732;0.5794790983200073
289;Clean up the OOM killer messages;to be more consistent;https://github.com/torvalds/linux/commit/f3af38d30c18538d069a95e624a3db7c3d486a1e;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.919236421585083;0.6318217515945435
290;kill a bogus PF_DEAD/TASK_DEAD check;bogus PF_DEAD/TASK_DEAD check;https://github.com/torvalds/linux/commit/28324d1df646521256e83389244adcce98e89ff2;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.955142080783844;0.6385079622268677
