Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;Adding a set_freezable() call;will clear the PF_NOFREEZE flag and thus make the OOM reaper visible to the freezer;Contradicts;0.7466435432434082
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;use the newly added pidfd_get_task() helper;Instead of duplicating the same code in two places;Contradicts;0.5836405158042908
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;These tests are no longer necessary;it is now guaranteed that fatal_signal_pending will be set if the code enters ptrace_stop during a coredump;Contradicts;0.5528669953346252
A new compare_swap_oom_score_adj() function is introduced;To fix this, with the same semantics as the compare and swap CAS instruction, or CMPXCHG on x86;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;Contradicts;0.6165356040000916
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Instead of special casing all the possible situations between PF_EXITING getting set and a thread detaching its mm where it may allocate memory, the solution is to give all exiting threads access to memory reserves if they call the oom killer;which probably wouldnt get updated when a change is made to the exit path;Contradicts;0.6512171626091003
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;SIGBUS is triggered;the flag is set;Contradicts;0.5650776028633118
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Pinning mms mm_count for longer time;not really harmful because this will not pin much memory;Contradicts;0.5894928574562073
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;This patch removes the cpuset_zone_allowed() call;to force the caller to explicitly choose between the hardwall and the softwall case;Contradicts;0.5771805644035339
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Dont cause all threads in all other thread groups to gain TIF_MEMDIE;otherwise well get a thundering herd eating our memory reserve;Contradicts;0.5147033929824829
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Introduce a new state, TASK_DEAD;to avoid a confusion;Contradicts;0.5135403871536255
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Introduce is_init;to capture this case;Contradicts;0.6416929364204407
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Add printk to both oom_killer_{enable,disable};Help distinguish first case from the second;Contradicts;0.6860982179641724
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Introduce is_sysrq_oom helper function;to improve readability;Contradicts;0.5227413773536682
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;Contradicts;0.9420555233955383
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Rename mark_tsk_oom_victim() to mark_oom_victim();which is easier on the eye.;Contradicts;0.6910541653633118
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;adds vsz and rss information to the oom log;to help this analysis;Contradicts;0.5008863806724548
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;This patch displays the oom killer header whenever it panics;bug reports can include pertinent information to debug the issue, if possible;Contradicts;0.5355128645896912
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;Contradicts;0.9374249577522278
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;keep the existing checks;uid==0 makes processes on the host as well as in containers more important;Contradicts;0.6215412616729736
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;mm locking fix;oom-kill;Contradicts;0.5566478371620178
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;check all threads which could share the same ->mm;to make it more or less correct;Contradicts;0.7944661974906921
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Full synchronization of OOM and freezer is too heavy weight;for this highly unlikely case;Contradicts;0.6317790150642395
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.5180343985557556
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Stick to accounting for half;Significant improvement;Contradicts;0.7341346144676208
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;I added some more output;Users tend to be irritated by the choice of killed processes;Contradicts;0.8288033604621887
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Add the necessary rcu_read_lock();necessary;Contradicts;0.7292900681495667
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;integrate them and add some comment to struct alloc_context;reduce future confusion about the meaning of this variable;Contradicts;0.549071729183197
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Introduce two new options for madvise;To achieve the goal;Contradicts;0.5263384580612183
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;initialize it before;should;Contradicts;0.5043659210205078
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;The MMU_NOTIFY_UNMAP is always the safe default;users of mmu notifier should assume that every for the range is going away when that event happens;Contradicts;0.7376571297645569
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;We can trivially add both the oom memcg and task_memcg.;Now that we have a single line for the oom context.;Contradicts;0.9654608964920044
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Add comments describing oom_locks scope;describing oom_locks scope;Contradicts;0.6578661203384399
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;There is no clear decision in this sentence.;There is no clear rationale in this sentence.;Contradicts;0.5131326913833618
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;It is always allowed to adjust /proc/pid/oom_score_adj;If any CAP_SYS_ADMIN process would like to be biased against;Contradicts;0.8462247252464294
Remove mm->oom_disable_count entirely;its unnecessary and currently buggy;Permit the OOM reaper on mlocked vmas;No fear of blocking on all those page locks anymore;Contradicts;0.8245282173156738
